total_reorders,total_products,repurchase_rate,repurchase_segment
29,44,0.6590909090909091,High
8,20,0.4,Moderate
2,2,1.0,Very High
17,23,0.7391304347826086,High
63,77,0.8181818181818182,Very High
20,65,0.3076923076923077,Moderate
33,43,0.7674418604651163,Very High
3,5,0.6,High
13,24,0.5416666666666666,High
10,19,0.5263157894736842,High
62,85,0.7294117647058823,High
6,30,0.2,Low
13,16,0.8125,Very High
8,14,0.5714285714285714,High
2,8,0.25,Low
0,3,0.0,Low
6,11,0.5454545454545454,High
114,174,0.6551724137931034,High
2,4,0.5,Moderate
12,21,0.5714285714285714,High
2,6,0.3333333333333333,Moderate
3,31,0.0967741935483871,Low
1,11,0.09090909090909091,Low
9,37,0.24324324324324326,Low
27,46,0.5869565217391305,High
2,24,0.08333333333333333,Low
3,5,0.6,High
52,80,0.65,High
14,45,0.3111111111111111,Moderate
19,41,0.4634146341463415,Moderate
13,20,0.65,High
1,2,0.5,Moderate
3,5,0.6,High
25,51,0.49019607843137253,Moderate
119,143,0.8321678321678322,Very High
43,51,0.8431372549019608,Very High
8,39,0.20512820512820512,Low
27,37,0.7297297297297297,High
6,17,0.35294117647058826,Moderate
2,5,0.4,Moderate
10,28,0.35714285714285715,Moderate
34,46,0.7391304347826086,High
20,38,0.5263157894736842,High
50,83,0.6024096385542169,High
2,12,0.16666666666666666,Low
15,25,0.6,High
241,278,0.8669064748201439,Very High
11,12,0.9166666666666666,Very High
1,12,0.08333333333333333,Low
0,13,0.0,Low
20,25,0.8,Very High
1,1,1.0,Very High
28,43,0.6511627906976745,High
1,19,0.05263157894736842,Low
0,6,0.0,Low
1,6,0.16666666666666666,Low
11,17,0.6470588235294118,High
7,9,0.7777777777777778,Very High
17,46,0.3695652173913043,Moderate
40,55,0.7272727272727273,High
27,34,0.7941176470588235,Very High
5,15,0.3333333333333333,Moderate
3,7,0.42857142857142855,Moderate
13,27,0.48148148148148145,Moderate
13,14,0.9285714285714286,Very High
14,42,0.3333333333333333,Moderate
5,7,0.7142857142857143,High
30,31,0.967741935483871,Very High
115,129,0.8914728682170543,Very High
14,16,0.875,Very High
47,89,0.5280898876404494,High
9,14,0.6428571428571429,High
0,6,0.0,Low
22,39,0.5641025641025641,High
1,2,0.5,Moderate
15,19,0.7894736842105263,Very High
17,19,0.8947368421052632,Very High
2,9,0.2222222222222222,Low
9,20,0.45,Moderate
0,8,0.0,Low
106,121,0.8760330578512396,Very High
6,17,0.35294117647058826,Moderate
7,9,0.7777777777777778,Very High
14,18,0.7777777777777778,Very High
14,19,0.7368421052631579,High
19,36,0.5277777777777778,High
1,6,0.16666666666666666,Low
1,1,1.0,Very High
8,12,0.6666666666666666,High
6,29,0.20689655172413793,Low
8,24,0.3333333333333333,Moderate
5,9,0.5555555555555556,High
10,41,0.24390243902439024,Low
28,57,0.49122807017543857,Moderate
148,178,0.8314606741573034,Very High
112,130,0.8615384615384616,Very High
25,35,0.7142857142857143,High
39,73,0.5342465753424658,High
19,48,0.3958333333333333,Moderate
1,6,0.16666666666666666,Low
1,2,0.5,Moderate
0,16,0.0,Low
65,83,0.7831325301204819,Very High
17,19,0.8947368421052632,Very High
0,4,0.0,Low
8,14,0.5714285714285714,High
35,35,1.0,Very High
10,12,0.8333333333333334,Very High
9,22,0.4090909090909091,Moderate
25,30,0.8333333333333334,Very High
14,41,0.34146341463414637,Moderate
3,13,0.23076923076923078,Low
32,53,0.6037735849056604,High
15,20,0.75,High
0,1,0.0,Low
3,4,0.75,High
7,18,0.3888888888888889,Moderate
31,66,0.4696969696969697,Moderate
5,14,0.35714285714285715,Moderate
7,10,0.7,High
24,33,0.7272727272727273,High
5,6,0.8333333333333334,Very High
0,1,0.0,Low
33,55,0.6,High
14,35,0.4,Moderate
10,12,0.8333333333333334,Very High
0,1,0.0,Low
31,31,1.0,Very High
8,16,0.5,Moderate
0,1,0.0,Low
1,8,0.125,Low
4,8,0.5,Moderate
16,43,0.37209302325581395,Moderate
71,87,0.8160919540229885,Very High
13,34,0.38235294117647056,Moderate
5,21,0.23809523809523808,Low
23,25,0.92,Very High
12,19,0.631578947368421,High
24,35,0.6857142857142857,High
7,9,0.7777777777777778,Very High
3,4,0.75,High
13,28,0.4642857142857143,Moderate
21,41,0.5121951219512195,High
13,13,1.0,Very High
29,43,0.6744186046511628,High
77,90,0.8555555555555555,Very High
0,14,0.0,Low
12,12,1.0,Very High
1,2,0.5,Moderate
0,4,0.0,Low
0,6,0.0,Low
4,8,0.5,Moderate
2,5,0.4,Moderate
0,5,0.0,Low
2,4,0.5,Moderate
6,22,0.2727272727272727,Moderate
1,3,0.3333333333333333,Moderate
3,12,0.25,Low
11,28,0.39285714285714285,Moderate
5,7,0.7142857142857143,High
114,154,0.7402597402597403,High
2,2,1.0,Very High
7,16,0.4375,Moderate
0,2,0.0,Low
77,116,0.6637931034482759,High
11,31,0.3548387096774194,Moderate
258,274,0.9416058394160584,Very High
1,1,1.0,Very High
22,33,0.6666666666666666,High
0,17,0.0,Low
0,2,0.0,Low
2,4,0.5,Moderate
4,4,1.0,Very High
10,21,0.47619047619047616,Moderate
0,2,0.0,Low
4,15,0.26666666666666666,Moderate
78,157,0.4968152866242038,Moderate
22,37,0.5945945945945946,High
36,67,0.5373134328358209,High
85,111,0.7657657657657657,Very High
70,82,0.8536585365853658,Very High
15,30,0.5,Moderate
4,15,0.26666666666666666,Moderate
2,6,0.3333333333333333,Moderate
12,20,0.6,High
12,29,0.41379310344827586,Moderate
0,1,0.0,Low
38,50,0.76,Very High
2,20,0.1,Low
25,67,0.373134328358209,Moderate
3,13,0.23076923076923078,Low
83,118,0.7033898305084746,High
44,73,0.6027397260273972,High
57,89,0.6404494382022472,High
76,107,0.7102803738317757,High
1,3,0.3333333333333333,Moderate
7,22,0.3181818181818182,Moderate
149,172,0.8662790697674418,Very High
5,13,0.38461538461538464,Moderate
21,42,0.5,Moderate
3,20,0.15,Low
18,24,0.75,High
12,12,1.0,Very High
19,22,0.8636363636363636,Very High
86,110,0.7818181818181819,Very High
8,12,0.6666666666666666,High
9,11,0.8181818181818182,Very High
17,25,0.68,High
0,10,0.0,Low
13,39,0.3333333333333333,Moderate
0,10,0.0,Low
0,3,0.0,Low
26,60,0.43333333333333335,Moderate
2,4,0.5,Moderate
4,15,0.26666666666666666,Moderate
1,24,0.041666666666666664,Low
14,52,0.2692307692307692,Moderate
6,18,0.3333333333333333,Moderate
4,6,0.6666666666666666,High
1,1,1.0,Very High
1,4,0.25,Low
9,15,0.6,High
13,22,0.5909090909090909,High
15,21,0.7142857142857143,High
0,8,0.0,Low
12,20,0.6,High
55,87,0.632183908045977,High
2,5,0.4,Moderate
64,98,0.6530612244897959,High
7,10,0.7,High
5,26,0.19230769230769232,Low
5,28,0.17857142857142858,Low
35,60,0.5833333333333334,High
21,62,0.3387096774193548,Moderate
5,13,0.38461538461538464,Moderate
0,23,0.0,Low
5,11,0.45454545454545453,Moderate
2,7,0.2857142857142857,Moderate
13,17,0.7647058823529411,Very High
8,25,0.32,Moderate
1,2,0.5,Moderate
25,39,0.6410256410256411,High
2,5,0.4,Moderate
5,15,0.3333333333333333,Moderate
1,9,0.1111111111111111,Low
6,17,0.35294117647058826,Moderate
0,16,0.0,Low
0,28,0.0,Low
0,13,0.0,Low
1,6,0.16666666666666666,Low
0,4,0.0,Low
5,16,0.3125,Moderate
6,7,0.8571428571428571,Very High
16,20,0.8,Very High
14,37,0.3783783783783784,Moderate
10,15,0.6666666666666666,High
17,40,0.425,Moderate
2,14,0.14285714285714285,Low
1,5,0.2,Low
0,8,0.0,Low
17,42,0.40476190476190477,Moderate
41,69,0.5942028985507246,High
3,9,0.3333333333333333,Moderate
18,18,1.0,Very High
5,9,0.5555555555555556,High
1,6,0.16666666666666666,Low
44,71,0.6197183098591549,High
1,21,0.047619047619047616,Low
7,14,0.5,Moderate
11,33,0.3333333333333333,Moderate
0,23,0.0,Low
5,10,0.5,Moderate
6,16,0.375,Moderate
1,2,0.5,Moderate
6,18,0.3333333333333333,Moderate
17,56,0.30357142857142855,Moderate
15,35,0.42857142857142855,Moderate
3,9,0.3333333333333333,Moderate
17,31,0.5483870967741935,High
114,138,0.8260869565217391,Very High
21,56,0.375,Moderate
7,8,0.875,Very High
1,4,0.25,Low
1,1,1.0,Very High
43,54,0.7962962962962963,Very High
4,26,0.15384615384615385,Low
6,20,0.3,Moderate
48,57,0.8421052631578947,Very High
3,4,0.75,High
7,21,0.3333333333333333,Moderate
58,124,0.46774193548387094,Moderate
35,64,0.546875,High
3,10,0.3,Moderate
2,12,0.16666666666666666,Low
7,13,0.5384615384615384,High
5,7,0.7142857142857143,High
89,137,0.6496350364963503,High
4,5,0.8,Very High
8,13,0.6153846153846154,High
10,46,0.21739130434782608,Low
4,7,0.5714285714285714,High
1,1,1.0,Very High
8,18,0.4444444444444444,Moderate
5,22,0.22727272727272727,Low
0,10,0.0,Low
2,12,0.16666666666666666,Low
2,6,0.3333333333333333,Moderate
128,197,0.649746192893401,High
2,8,0.25,Low
54,70,0.7714285714285715,Very High
6,17,0.35294117647058826,Moderate
11,20,0.55,High
1,11,0.09090909090909091,Low
4,9,0.4444444444444444,Moderate
2,6,0.3333333333333333,Moderate
0,16,0.0,Low
52,78,0.6666666666666666,High
65,79,0.8227848101265823,Very High
13,29,0.4482758620689655,Moderate
1,4,0.25,Low
26,35,0.7428571428571429,High
4,18,0.2222222222222222,Low
5,6,0.8333333333333334,Very High
11,20,0.55,High
2,11,0.18181818181818182,Low
16,37,0.43243243243243246,Moderate
2,5,0.4,Moderate
20,34,0.5882352941176471,High
10,70,0.14285714285714285,Low
17,23,0.7391304347826086,High
12,20,0.6,High
35,57,0.6140350877192983,High
18,27,0.6666666666666666,High
4,37,0.10810810810810811,Low
33,41,0.8048780487804879,Very High
0,1,0.0,Low
3,15,0.2,Low
44,64,0.6875,High
59,133,0.44360902255639095,Moderate
12,19,0.631578947368421,High
141,183,0.7704918032786885,Very High
14,22,0.6363636363636364,High
7,8,0.875,Very High
46,54,0.8518518518518519,Very High
4,8,0.5,Moderate
3,21,0.14285714285714285,Low
1,7,0.14285714285714285,Low
17,35,0.4857142857142857,Moderate
4,14,0.2857142857142857,Moderate
27,32,0.84375,Very High
7,35,0.2,Low
1,3,0.3333333333333333,Moderate
0,3,0.0,Low
22,33,0.6666666666666666,High
24,34,0.7058823529411765,High
3,5,0.6,High
11,23,0.4782608695652174,Moderate
4,13,0.3076923076923077,Moderate
9,22,0.4090909090909091,Moderate
12,23,0.5217391304347826,High
11,34,0.3235294117647059,Moderate
2,7,0.2857142857142857,Moderate
12,17,0.7058823529411765,High
9,30,0.3,Moderate
6,6,1.0,Very High
4,4,1.0,Very High
10,29,0.3448275862068966,Moderate
20,40,0.5,Moderate
22,23,0.9565217391304348,Very High
131,178,0.7359550561797753,High
44,81,0.5432098765432098,High
7,25,0.28,Moderate
7,15,0.4666666666666667,Moderate
2,4,0.5,Moderate
22,26,0.8461538461538461,Very High
3,5,0.6,High
55,112,0.49107142857142855,Moderate
0,10,0.0,Low
9,19,0.47368421052631576,Moderate
1,2,0.5,Moderate
1,7,0.14285714285714285,Low
27,36,0.75,High
11,31,0.3548387096774194,Moderate
3,6,0.5,Moderate
5,8,0.625,High
21,24,0.875,Very High
3,10,0.3,Moderate
1,2,0.5,Moderate
39,44,0.8863636363636364,Very High
33,54,0.6111111111111112,High
2,11,0.18181818181818182,Low
14,57,0.24561403508771928,Low
3,5,0.6,High
6,13,0.46153846153846156,Moderate
16,16,1.0,Very High
51,58,0.8793103448275862,Very High
9,18,0.5,Moderate
6,11,0.5454545454545454,High
13,17,0.7647058823529411,Very High
4,7,0.5714285714285714,High
11,19,0.5789473684210527,High
32,44,0.7272727272727273,High
8,12,0.6666666666666666,High
10,15,0.6666666666666666,High
6,9,0.6666666666666666,High
7,32,0.21875,Low
2,6,0.3333333333333333,Moderate
5,8,0.625,High
3,15,0.2,Low
2,14,0.14285714285714285,Low
21,31,0.6774193548387096,High
12,21,0.5714285714285714,High
4,8,0.5,Moderate
56,82,0.6829268292682927,High
17,21,0.8095238095238095,Very High
5,8,0.625,High
21,37,0.5675675675675675,High
10,50,0.2,Low
48,71,0.676056338028169,High
7,18,0.3888888888888889,Moderate
30,59,0.5084745762711864,High
27,48,0.5625,High
28,47,0.5957446808510638,High
0,15,0.0,Low
33,58,0.5689655172413793,High
43,69,0.6231884057971014,High
5,14,0.35714285714285715,Moderate
1,1,1.0,Very High
12,13,0.9230769230769231,Very High
2,16,0.125,Low
3,8,0.375,Moderate
9,15,0.6,High
33,40,0.825,Very High
11,42,0.2619047619047619,Moderate
5,11,0.45454545454545453,Moderate
3,5,0.6,High
9,13,0.6923076923076923,High
10,28,0.35714285714285715,Moderate
32,37,0.8648648648648649,Very High
6,19,0.3157894736842105,Moderate
50,76,0.6578947368421053,High
45,76,0.5921052631578947,High
1,2,0.5,Moderate
10,10,1.0,Very High
0,1,0.0,Low
6,23,0.2608695652173913,Moderate
2,2,1.0,Very High
0,4,0.0,Low
5,8,0.625,High
9,13,0.6923076923076923,High
0,6,0.0,Low
14,28,0.5,Moderate
45,68,0.6617647058823529,High
2,3,0.6666666666666666,High
41,59,0.6949152542372882,High
0,2,0.0,Low
26,43,0.6046511627906976,High
0,8,0.0,Low
14,49,0.2857142857142857,Moderate
25,58,0.43103448275862066,Moderate
5,14,0.35714285714285715,Moderate
2,3,0.6666666666666666,High
49,49,1.0,Very High
36,59,0.6101694915254238,High
3,12,0.25,Low
5,7,0.7142857142857143,High
14,28,0.5,Moderate
25,44,0.5681818181818182,High
17,32,0.53125,High
18,32,0.5625,High
0,19,0.0,Low
0,4,0.0,Low
34,43,0.7906976744186046,Very High
0,5,0.0,Low
9,9,1.0,Very High
5,21,0.23809523809523808,Low
2,3,0.6666666666666666,High
0,8,0.0,Low
3,7,0.42857142857142855,Moderate
0,8,0.0,Low
4,27,0.14814814814814814,Low
22,36,0.6111111111111112,High
51,69,0.7391304347826086,High
240,298,0.8053691275167785,Very High
3,9,0.3333333333333333,Moderate
27,60,0.45,Moderate
15,17,0.8823529411764706,Very High
4,4,1.0,Very High
0,25,0.0,Low
3,13,0.23076923076923078,Low
3,4,0.75,High
20,28,0.7142857142857143,High
24,26,0.9230769230769231,Very High
2,16,0.125,Low
6,14,0.42857142857142855,Moderate
9,15,0.6,High
26,35,0.7428571428571429,High
0,16,0.0,Low
1,6,0.16666666666666666,Low
1,26,0.038461538461538464,Low
4,9,0.4444444444444444,Moderate
3,10,0.3,Moderate
20,36,0.5555555555555556,High
14,23,0.6086956521739131,High
14,24,0.5833333333333334,High
16,23,0.6956521739130435,High
6,15,0.4,Moderate
7,17,0.4117647058823529,Moderate
5,13,0.38461538461538464,Moderate
9,27,0.3333333333333333,Moderate
26,28,0.9285714285714286,Very High
5,34,0.14705882352941177,Low
26,34,0.7647058823529411,Very High
5,27,0.18518518518518517,Low
0,15,0.0,Low
11,22,0.5,Moderate
8,15,0.5333333333333333,High
6,12,0.5,Moderate
0,8,0.0,Low
1,7,0.14285714285714285,Low
3,17,0.17647058823529413,Low
15,17,0.8823529411764706,Very High
14,43,0.32558139534883723,Moderate
4,6,0.6666666666666666,High
1,1,1.0,Very High
9,9,1.0,Very High
24,34,0.7058823529411765,High
0,2,0.0,Low
5,8,0.625,High
5,7,0.7142857142857143,High
2,26,0.07692307692307693,Low
6,23,0.2608695652173913,Moderate
15,29,0.5172413793103449,High
10,36,0.2777777777777778,Moderate
6,13,0.46153846153846156,Moderate
4,6,0.6666666666666666,High
0,3,0.0,Low
1,17,0.058823529411764705,Low
79,86,0.9186046511627907,Very High
141,188,0.75,High
6,14,0.42857142857142855,Moderate
6,17,0.35294117647058826,Moderate
2,2,1.0,Very High
1,3,0.3333333333333333,Moderate
9,21,0.42857142857142855,Moderate
0,2,0.0,Low
3,22,0.13636363636363635,Low
12,24,0.5,Moderate
0,3,0.0,Low
3,4,0.75,High
11,23,0.4782608695652174,Moderate
16,33,0.48484848484848486,Moderate
8,12,0.6666666666666666,High
62,86,0.7209302325581395,High
0,6,0.0,Low
36,46,0.782608695652174,Very High
7,19,0.3684210526315789,Moderate
6,17,0.35294117647058826,Moderate
25,33,0.7575757575757576,Very High
37,61,0.6065573770491803,High
7,25,0.28,Moderate
26,85,0.3058823529411765,Moderate
18,19,0.9473684210526315,Very High
47,62,0.7580645161290323,Very High
32,35,0.9142857142857143,Very High
10,16,0.625,High
3,10,0.3,Moderate
12,31,0.3870967741935484,Moderate
63,103,0.6116504854368932,High
21,40,0.525,High
5,23,0.21739130434782608,Low
14,21,0.6666666666666666,High
2,5,0.4,Moderate
3,10,0.3,Moderate
1,10,0.1,Low
7,30,0.23333333333333334,Low
76,120,0.6333333333333333,High
0,12,0.0,Low
3,9,0.3333333333333333,Moderate
5,9,0.5555555555555556,High
0,2,0.0,Low
0,2,0.0,Low
29,33,0.8787878787878788,Very High
1,6,0.16666666666666666,Low
13,21,0.6190476190476191,High
0,22,0.0,Low
17,30,0.5666666666666667,High
111,123,0.9024390243902439,Very High
20,53,0.37735849056603776,Moderate
10,40,0.25,Low
1,3,0.3333333333333333,Moderate
25,37,0.6756756756756757,High
9,28,0.32142857142857145,Moderate
24,28,0.8571428571428571,Very High
64,76,0.8421052631578947,Very High
101,137,0.7372262773722628,High
14,34,0.4117647058823529,Moderate
3,3,1.0,Very High
10,13,0.7692307692307693,Very High
0,7,0.0,Low
136,163,0.8343558282208589,Very High
13,18,0.7222222222222222,High
18,39,0.46153846153846156,Moderate
10,43,0.23255813953488372,Low
45,62,0.7258064516129032,High
2,4,0.5,Moderate
46,91,0.5054945054945055,High
27,28,0.9642857142857143,Very High
0,11,0.0,Low
6,13,0.46153846153846156,Moderate
7,23,0.30434782608695654,Moderate
5,18,0.2777777777777778,Moderate
4,8,0.5,Moderate
0,2,0.0,Low
12,35,0.34285714285714286,Moderate
12,26,0.46153846153846156,Moderate
1,9,0.1111111111111111,Low
1,1,1.0,Very High
26,41,0.6341463414634146,High
81,101,0.801980198019802,Very High
4,13,0.3076923076923077,Moderate
5,13,0.38461538461538464,Moderate
19,20,0.95,Very High
3,12,0.25,Low
30,36,0.8333333333333334,Very High
85,115,0.7391304347826086,High
11,19,0.5789473684210527,High
10,21,0.47619047619047616,Moderate
2,14,0.14285714285714285,Low
1,3,0.3333333333333333,Moderate
2,20,0.1,Low
0,11,0.0,Low
3,7,0.42857142857142855,Moderate
5,24,0.20833333333333334,Low
0,16,0.0,Low
9,18,0.5,Moderate
10,33,0.30303030303030304,Moderate
6,30,0.2,Low
2,22,0.09090909090909091,Low
5,11,0.45454545454545453,Moderate
7,15,0.4666666666666667,Moderate
0,6,0.0,Low
2,7,0.2857142857142857,Moderate
1,3,0.3333333333333333,Moderate
37,47,0.7872340425531915,Very High
20,30,0.6666666666666666,High
3,4,0.75,High
0,1,0.0,Low
11,30,0.36666666666666664,Moderate
5,9,0.5555555555555556,High
0,4,0.0,Low
3,20,0.15,Low
30,46,0.6521739130434783,High
0,5,0.0,Low
0,15,0.0,Low
0,7,0.0,Low
15,38,0.39473684210526316,Moderate
12,16,0.75,High
5,6,0.8333333333333334,Very High
38,57,0.6666666666666666,High
14,21,0.6666666666666666,High
1,3,0.3333333333333333,Moderate
84,125,0.672,High
0,2,0.0,Low
0,4,0.0,Low
95,129,0.7364341085271318,High
20,33,0.6060606060606061,High
0,1,0.0,Low
37,59,0.6271186440677966,High
3,5,0.6,High
15,16,0.9375,Very High
11,29,0.3793103448275862,Moderate
62,104,0.5961538461538461,High
2,9,0.2222222222222222,Low
81,94,0.8617021276595744,Very High
15,54,0.2777777777777778,Moderate
14,24,0.5833333333333334,High
7,11,0.6363636363636364,High
6,16,0.375,Moderate
64,77,0.8311688311688312,Very High
2,11,0.18181818181818182,Low
3,14,0.21428571428571427,Low
3,7,0.42857142857142855,Moderate
2,13,0.15384615384615385,Low
28,63,0.4444444444444444,Moderate
21,43,0.4883720930232558,Moderate
18,40,0.45,Moderate
8,15,0.5333333333333333,High
68,91,0.7472527472527473,High
6,7,0.8571428571428571,Very High
7,19,0.3684210526315789,Moderate
36,73,0.4931506849315068,Moderate
53,69,0.7681159420289855,Very High
4,9,0.4444444444444444,Moderate
7,26,0.2692307692307692,Moderate
0,6,0.0,Low
0,2,0.0,Low
0,2,0.0,Low
17,32,0.53125,High
4,4,1.0,Very High
17,28,0.6071428571428571,High
29,48,0.6041666666666666,High
10,23,0.43478260869565216,Moderate
14,20,0.7,High
2,6,0.3333333333333333,Moderate
0,1,0.0,Low
13,29,0.4482758620689655,Moderate
28,31,0.9032258064516129,Very High
2,19,0.10526315789473684,Low
2,10,0.2,Low
0,7,0.0,Low
6,8,0.75,High
70,78,0.8974358974358975,Very High
14,18,0.7777777777777778,Very High
13,34,0.38235294117647056,Moderate
16,16,1.0,Very High
22,25,0.88,Very High
21,24,0.875,Very High
92,110,0.8363636363636363,Very High
16,28,0.5714285714285714,High
0,10,0.0,Low
5,15,0.3333333333333333,Moderate
9,13,0.6923076923076923,High
9,14,0.6428571428571429,High
4,4,1.0,Very High
40,91,0.43956043956043955,Moderate
7,8,0.875,Very High
15,26,0.5769230769230769,High
33,39,0.8461538461538461,Very High
36,44,0.8181818181818182,Very High
38,64,0.59375,High
3,23,0.13043478260869565,Low
3,13,0.23076923076923078,Low
1,12,0.08333333333333333,Low
6,23,0.2608695652173913,Moderate
2,10,0.2,Low
6,16,0.375,Moderate
15,24,0.625,High
2,2,1.0,Very High
91,114,0.7982456140350878,Very High
43,59,0.7288135593220338,High
0,3,0.0,Low
0,7,0.0,Low
0,1,0.0,Low
7,21,0.3333333333333333,Moderate
12,30,0.4,Moderate
25,49,0.5102040816326531,High
5,22,0.22727272727272727,Low
4,5,0.8,Very High
1,4,0.25,Low
40,69,0.5797101449275363,High
8,29,0.27586206896551724,Moderate
14,57,0.24561403508771928,Low
3,15,0.2,Low
5,6,0.8333333333333334,Very High
66,106,0.6226415094339622,High
9,19,0.47368421052631576,Moderate
0,4,0.0,Low
11,52,0.21153846153846154,Low
15,27,0.5555555555555556,High
16,20,0.8,Very High
3,4,0.75,High
22,29,0.7586206896551724,Very High
15,46,0.32608695652173914,Moderate
22,34,0.6470588235294118,High
73,84,0.8690476190476191,Very High
1,4,0.25,Low
48,59,0.8135593220338984,Very High
4,31,0.12903225806451613,Low
1,4,0.25,Low
9,27,0.3333333333333333,Moderate
0,13,0.0,Low
10,25,0.4,Moderate
6,36,0.16666666666666666,Low
37,58,0.6379310344827587,High
17,42,0.40476190476190477,Moderate
1,1,1.0,Very High
49,60,0.8166666666666667,Very High
4,9,0.4444444444444444,Moderate
16,20,0.8,Very High
0,7,0.0,Low
13,23,0.5652173913043478,High
2,5,0.4,Moderate
11,28,0.39285714285714285,Moderate
6,7,0.8571428571428571,Very High
16,35,0.45714285714285713,Moderate
195,273,0.7142857142857143,High
31,51,0.6078431372549019,High
8,38,0.21052631578947367,Low
16,55,0.2909090909090909,Moderate
4,7,0.5714285714285714,High
12,17,0.7058823529411765,High
